Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition
1.5295354496116036,-1.0325287901455045,-0.0322162366865895,0.035409845259097135,1.2897849962762924,-1.468615998963844,0.8109080060293499,-1.2084804970066159,0.009345378489416621,-0.8849580172371377,-0.804387393620155,-1.3535232714730046,-0.10587178346418726,1.3033504941986824,-1.278548983770436,-0.9762812094883316,0.4411604552425857,1.085882218730698,1.2521467102213832,1.3568316428032678,1.3388391497040462,1.3620402792031414,-0.31894353440428425,0.4645550385962353,0
0.6802181917896237,-1.0325287901455045,-0.0322162366865895,1.4240312279687908,-0.47342074025999237,1.3900039503575068,0.3210815481425753,-1.2084804970066159,-1.0689675241355865,0.36533587544036694,-1.1384353145587576,-0.44815653470176414,-1.5081470611355434,-1.3511311640471069,-1.5623320170962827,1.0242950394631678,-1.1302035883641306,0.051380263763377246,-1.427675034500678,1.3568316428032678,-1.373191538420288,-0.45765281258462276,0.03488776624391205,-0.43574542379956954,0
-0.5088259691611481,0.9684959969581863,-0.0322162366865895,0.7297205366139439,-0.47342074025999237,-1.468615998963844,0.4562972370154292,-1.3704914896676228,1.0876582811144198,1.6156297681178715,1.1999001320114602,0.4572102020694763,-0.8070094222998654,-1.3511311640471069,0.9562424036706058,1.0242950394631678,0.4411604552425857,-1.2130110145300148,-1.260186175455549,0.45588101677188136,1.3388391497040462,1.3620402792031414,1.4502129688366971,0.4645550385962353,0
-1.103348049636534,-1.0325287901455045,-1.271302263093877,0.7297205366139439,1.2897849962762924,-1.468615998963844,-0.9538092326586187,-1.2894859933371194,-0.5897173451911406,0.115277096904866,-0.804387393620155,0.4572102020694763,1.296403494207169,1.3033504941986824,-0.03699821296985722,-0.9762812094883316,1.6196834879476227,0.3962142487524842,1.419635569266512,-0.4450696092595051,0.4348289203292681,-1.367499358478505,0.7425503675403046,0.4645550385962353,0
0.0007643855320398109,0.9684959969581863,-1.271302263093877,0.7297205366139439,0.40818212800814996,-1.468615998963844,-0.263090894160747,-0.23641454104057447,1.686721004794977,0.6153946539758679,-1.1384353145587576,-0.44815653470176414,1.296403494207169,-1.3511311640471069,0.4950949745161051,-0.9762812094883316,-0.7373625774624515,-1.3279556761930504,-1.5951638935458068,1.3568316428032678,-1.373191538420288,0.45219373330925927,1.3794467087070579,0.4645550385962353,0
1.5295354496116036,0.9684959969581863,-1.271302263093877,-1.3532115374505962,-0.47342074025999237,-0.039306024303168687,1.0666994896414554,-0.39842553370158135,0.009345378489416621,0.36533587544036694,-0.47033947268155246,1.3625769388407167,-0.8070094222998654,0.41852327478341933,0.5660407328475667,-0.9762812094883316,1.6196834879476227,-1.0980663528669792,-0.08776416213964736,-0.4450696092595051,-0.4691813090455099,0.45219373330925927,-0.035878493885727204,-1.3360458861953743,0
-0.16909906603235617,0.9684959969581863,-1.271302263093877,-0.6589008460957496,-1.3550236085281346,-1.468615998963844,1.5239928494535584,-0.11490629654481928,1.686721004794977,-1.6351343528436404,-1.1384353145587576,1.3625769388407167,1.296403494207169,-1.3511311640471069,-0.24983548796424215,-0.9762812094883316,-1.1302035883641306,1.2008268803937336,0.5821912740408679,-1.3460202352908917,-1.373191538420288,0.45219373330925927,1.0963816681885008,-0.43574542379956954,0
0.17062783709643578,-1.0325287901455045,-1.271302263093877,0.7297205366139439,1.2897849962762924,-0.039306024303168687,1.5321261239722264,-1.3704914896676228,-1.3085926136078094,0.36533587544036694,-1.47248323549736,0.4572102020694763,-0.8070094222998654,0.41852327478341933,-0.7109829171187428,-0.9762812094883316,0.04831944434090661,0.1663249254264129,0.4147024149957391,1.3568316428032678,-0.4691813090455099,1.3620402792031414,-0.814307355311759,-1.3360458861953743,0
-0.84855287228994,0.9684959969581863,-0.0322162366865895,0.035409845259097135,-1.3550236085281346,1.3900039503575068,0.6447858739855579,-1.0869722525108607,0.368783012697751,-1.1350167957726387,0.19775636919565256,1.3625769388407167,-1.5081470611355434,-1.3511311640471069,-0.285308367129973,1.0242950394631678,-1.1302035883641306,-0.9831216912039435,-0.25525302118477616,0.45588101677188136,1.3388391497040462,-0.45765281258462276,1.662511749225615,0.4645550385962353,0
-0.84855287228994,0.9684959969581863,-0.0322162366865895,0.7297205366139439,-1.3550236085281346,-0.039306024303168687,0.9577136110913055,-1.0869722525108607,0.368783012697751,0.8654534325113687,1.5339480529500626,0.4572102020694763,-1.5081470611355434,-0.46630394463184377,0.9207695245048749,-0.9762812094883316,0.8340014661442647,0.9709375570676625,-0.7577195983201627,0.45588101677188136,0.4348289203292681,1.3620402792031414,1.0256154080588615,-0.43574542379956954,0
0.2555595628786338,-1.0325287901455045,-0.0322162366865895,-1.3532115374505962,0.40818212800814996,1.3900039503575068,-0.6715846068608424,0.9381651557517257,1.2074708258505311,1.1155122110468698,0.8658522110728576,0.4572102020694763,-1.5081470611355434,1.3033504941986824,-0.10794397130131886,1.0242950394631678,1.6196834879476227,0.8559928954046268,-0.7577195983201627,1.3568316428032678,-1.373191538420288,-0.45765281258462276,-1.4512036964785122,0.4645550385962353,1
1.2747402722650096,-1.0325287901455045,-0.0322162366865895,0.035409845259097135,-1.3550236085281346,1.3900039503575068,1.434120166022278,0.7356514149254669,0.24897046796163952,0.6153946539758679,1.5339480529500626,-0.44815653470176414,-0.8070094222998654,-0.46630394463184377,1.098133920333529,-0.9762812094883316,0.8340014661442647,-0.9831216912039435,1.419635569266512,-0.4450696092595051,-0.4691813090455099,0.45219373330925927,-0.8850736154413983,-1.3360458861953743,0
1.6144671753938016,-1.0325287901455045,-1.271302263093877,-1.3532115374505962,0.40818212800814996,-0.039306024303168687,-0.21307125587093936,-1.7350162231548885,-0.3500922557189177,0.36533587544036694,1.5339480529500626,1.3625769388407167,-0.8070094222998654,-1.3511311640471069,1.0626610411677984,-0.9762812094883316,0.04831944434090661,-0.7532323678778723,-0.08776416213964736,-1.3460202352908917,1.3388391497040462,-1.367499358478505,-0.5312423147932019,-1.3360458861953743,0
0.2555595628786338,-1.0325287901455045,-1.271302263093877,0.035409845259097135,-0.47342074025999237,-0.7539610116335064,0.04434688264489983,-1.2894859933371194,-0.949154979399475,-1.6351343528436404,-1.1384353145587576,-0.44815653470176414,0.5952658553714909,-1.3511311640471069,1.0626610411677984,1.0242950394631678,-0.34452156656077243,-0.2934537212257297,-1.260186175455549,-1.3460202352908917,0.4348289203292681,1.3620402792031414,-1.66350247686743,0.4645550385962353,0
-1.528006678547524,0.9684959969581863,-1.271302263093877,1.4240312279687908,1.2897849962762924,0.6753489630271691,1.29300785312339,-1.613507978659133,0.12915792322552808,-1.6351343528436404,1.1999001320114602,0.4572102020694763,1.296403494207169,0.41852327478341933,0.3532034578531818,-0.9762812094883316,-0.34452156656077243,0.5111589104155199,1.2521467102213832,0.45588101677188136,0.4348289203292681,-1.367499358478505,-0.5312423147932019,-0.43574542379956954,0
0.0856961113142378,0.9684959969581863,1.2068697897206981,-0.6589008460957496,-1.3550236085281346,-1.468615998963844,-1.2866634923351028,-0.07440354837956756,-0.4699048004550292,0.36533587544036694,-0.804387393620155,0.4572102020694763,1.296403494207169,-1.3511311640471069,0.8498237661734134,1.0242950394631678,1.2268424770459438,-0.17850905956269406,1.419635569266512,0.45588101677188136,0.4348289203292681,0.45219373330925927,-1.5927362167377908,-1.3360458861953743,0
-1.612938404329722,0.9684959969581863,-0.0322162366865895,-0.6589008460957496,1.2897849962762924,0.6753489630271691,0.9471403542170372,-1.2489832451718677,-0.11046716624669484,0.8654534325113687,0.8658522110728576,0.4572102020694763,0.5952658553714909,-1.3511311640471069,1.1690796786649906,1.0242950394631678,-1.5230445992658095,0.051380263763377246,-0.9252084573652914,-0.4450696092595051,1.3388391497040462,-0.45765281258462276,-1.3096711762192337,0.4645550385962353,0
0.2555595628786338,0.9684959969581863,-0.0322162366865895,-1.3532115374505962,-1.3550236085281346,-1.468615998963844,1.6598185339153124,1.6672146227262568,-1.4284051583439208,1.6156297681178715,0.8658522110728576,-1.3535232714730046,0.5952658553714909,-1.3511311640471069,-1.4559133795990902,1.0242950394631678,0.04831944434090661,0.8559928954046268,0.07972469690548147,0.45588101677188136,1.3388391497040462,-1.367499358478505,1.3794467087070579,1.3648555009920402,0
0.7651499175718217,-1.0325287901455045,-1.271302263093877,-0.6589008460957496,1.2897849962762924,-1.468615998963844,0.5256334022870731,-1.613507978659133,0.48859555743386246,-0.3848404601661359,-0.804387393620155,-1.3535232714730046,-1.5081470611355434,-0.46630394463184377,-0.7819286754502045,-0.9762812094883316,-1.1302035883641306,-0.7532323678778723,-0.08776416213964736,-0.4450696092595051,1.3388391497040462,1.3620402792031414,-0.9558398755710376,0.4645550385962353,0
1.4446037238294056,0.9684959969581863,-0.0322162366865895,-1.3532115374505962,-1.3550236085281346,1.3900039503575068,-0.9188361522283468,1.5457063782305016,0.368783012697751,-0.8849580172371377,-0.804387393620155,-1.3535232714730046,0.5952658553714909,0.41852327478341933,-0.10794397130131886,-0.9762812094883316,1.6196834879476227,-0.0635643978996584,1.0846578511762544,1.3568316428032678,0.4348289203292681,-1.367499358478505,1.3086804485774186,0.4645550385962353,0
-1.612938404329722,0.9684959969581863,-0.0322162366865895,-1.3532115374505962,-1.3550236085281346,-1.468615998963844,-0.6614180137125076,1.019170652082229,-0.5897173451911406,-0.13478168163063492,0.19775636919565256,-0.44815653470176414,-0.8070094222998654,-0.46630394463184377,1.6656999869852223,-0.9762812094883316,0.8340014661442647,-1.2130110145300148,-1.0926973164104203,-1.3460202352908917,-1.373191538420288,-1.367499358478505,-0.46047605466356273,-0.43574542379956954,0
0.0007643855320398109,-1.0325287901455045,-1.271302263093877,-1.3532115374505962,-1.3550236085281346,-1.468615998963844,0.41746085118878995,-1.0059667561803574,-1.0689675241355865,-0.6348992387016368,-1.47248323549736,0.4572102020694763,-0.10587178346418726,0.41852327478341933,1.0626610411677984,-0.9762812094883316,1.2268424770459438,0.28126958708944855,1.2521467102213832,1.3568316428032678,-0.4691813090455099,1.3620402792031414,1.0963816681885008,0.4645550385962353,0
1.0199450949184157,0.9684959969581863,1.2068697897206981,-0.6589008460957496,-1.3550236085281346,-0.039306024303168687,-0.48085931939808013,-1.6945134749896367,-0.23027971098280628,0.6153946539758679,-0.47033947268155246,1.3625769388407167,-0.8070094222998654,-0.46630394463184377,0.38867633701891263,-0.9762812094883316,0.4411604552425857,0.6261035720785555,1.2521467102213832,0.45588101677188136,1.3388391497040462,-0.45765281258462276,0.03488776624391205,1.3648555009920402,0
-0.763621146507742,0.9684959969581863,1.2068697897206981,-1.3532115374505962,-1.3550236085281346,0.6753489630271691,-0.5951318263853642,-1.2894859933371194,-0.5897173451911406,1.6156297681178715,-1.47248323549736,-0.44815653470176414,0.5952658553714909,-1.3511311640471069,-1.3494947421018977,-0.9762812094883316,1.6196834879476227,0.5111589104155199,-1.5951638935458068,-1.3460202352908917,-1.373191538420288,1.3620402792031414,1.0256154080588615,0.4645550385962353,1
0.0856961113142378,0.9684959969581863,1.2068697897206981,-0.6589008460957496,-1.3550236085281346,-0.039306024303168687,1.063649511696955,1.5052036300652498,0.368783012697751,-0.13478168163063492,-0.804387393620155,-0.44815653470176414,1.296403494207169,-0.46630394463184377,-0.24983548796424215,1.0242950394631678,0.4411604552425857,-0.8681770295409079,0.5821912740408679,-1.3460202352908917,-0.4691813090455099,0.45219373330925927,0.24718654663282982,1.3648555009920402,0
